"","LocationName","LocationType","LatitudeDegrees","LatitudeMinutes","LatitudeDirection","LongitudeDegrees","LongitudeMinutes","LongitudeDirection","LocationCode","MapCode","FileName","latitude","longitude","FileName_num","LocationName_clean","LocationType_txt","LocationType_category"
"12762","DARAJAMBILI","MKT",0,3,"S",34,39,"E",56620,1,"page52.tiff",-0.05,34.65,52,"darajambili","market","build"
"12763","DENTEN","MKT",1,0,"N",35,21,"E",56630,1,"page53.tiff",1,35.35,53,"denten","market","build"
"12764","DET","MKT",0,45,"S",34,17,"E",56620,1,"page53.tiff",-0.75,34.2833333333333,53,"det","market","build"
"12765","DOHO KARACHWONYO","MKT",0,26,"S",34,41,"E",56620,0,"page55.tiff",-0.433333333333333,34.6833333333333,55,"doho karachwonyo","market","build"
"12766","DOHO KOSELE SEE DOHO KARACHWONYO","MKT",0,26,"S",34,41,"E",56620,0,"page55.tiff",-0.433333333333333,34.6833333333333,55,"doho kosele see doho karachwonyo","market","build"
"12767","DONDORI TRADING COMPANY","MKT",0,15,"S",36,17,"E",56640,1,"page56.tiff",-0.25,36.2833333333333,56,"dondori trading company","market","build"
"12768","DUDI","MKT",0,7,"N",34,29,"E",56610,1,"page56.tiff",0.116666666666667,34.4833333333333,56,"dudi","market","build"
"12769","DUNDORI TRADING COMPANY SEE DONDORI TRADING COMPANY","MKT",0,15,"S",36,17,"E",56640,0,"page57.tiff",-0.25,36.2833333333333,57,"dundori trading company see dondori trading company","market","build"
"12770","EBUKAMBULI","MKT",0,6,"N",34,34,"E",56610,1,"page58.tiff",0.1,34.5666666666667,58,"ebukambuli","market","build"
"12771","EISERO","MKT",0,27,"N",35,8,"E",56630,0,"page59.tiff",0.45,35.1333333333333,59,"eisero","market","build"
"12772","EKERUBO-RIOCHANDA SEE MIRUKA","MKT",0,30,"S",34,53,"E",56620,0,"page59.tiff",-0.5,34.8833333333333,59,"ekerubo-riochanda see miruka","market","build"
"12773","EKHOMO","MKT",0,1,"N",34,37,"E",56610,1,"page59.tiff",0.0166666666666667,34.6166666666667,59,"ekhomo","market","build"
"12774","EMIRABI","MKT",0,3,"N",34,38,"E",56610,1,"page62.tiff",0.05,34.6333333333333,62,"emirabi","market","build"
"12775","ENDORORR SEE DONDORI TRADING COMPANY","MKT",0,15,"S",36,17,"E",56640,0,"page64.tiff",-0.25,36.2833333333333,64,"endororr see dondori trading company","market","build"
"12776","ENTARAKWET SEE NTARAKWET","MKT",0,40,"S",35,22,"E",56630,0,"page65.tiff",-0.666666666666667,35.3666666666667,65,"entarakwet see ntarakwet","market","build"
"12777","ESORRE","MKT",0,19,"N",37,14,"E",56630,0,"page66.tiff",0.316666666666667,37.2333333333333,66,"esorre","market","build"
"12778","ETAGO","MKT",0,54,"S",34,40,"E",56620,1,"page67.tiff",-0.9,34.6666666666667,67,"etago","market","build"
"12779","EWASO NGIRO","MKT",1,9,"S",35,46,"E",56630,3,"page67.tiff",-1.15,35.7666666666667,67,"ewaso ngiro","market","build"
"12780","GAIKOIGO","MKT",0,47,"S",37,7,"E",56640,1,"page70.tiff",-0.783333333333333,37.1166666666667,70,"gaikoigo","market","build"
"12781","GAKOIGO SEE GAIKOIGO","MKT",0,47,"S",37,7,"E",56640,0,"page71.tiff",-0.783333333333333,37.1166666666667,71,"gakoigo see gaikoigo","market","build"
"12782","GAKUYU","MKT",0,52,"S",37,6,"E",56640,1,"page71.tiff",-0.866666666666667,37.1,71,"gakuyu","market","build"
"12783","GAMBOGI","MKT",0,0,"",34,44,"E",56610,1,"page72.tiff",0,34.7333333333333,72,"gambogi","market","build"
"12784","GARI","MKT",0,23,"S",34,53,"E",56620,0,"page73.tiff",-0.383333333333333,34.8833333333333,73,"gari","market","build"
"12785","GATHERA","MKT",0,47,"S",37,1,"E",56640,1,"page74.tiff",-0.783333333333333,37.0166666666667,74,"gathera","market","build"
"12786","GATHIRUA","MKT",0,54,"S",37,4,"E",56640,1,"page75.tiff",-0.9,37.0666666666667,75,"gathirua","market","build"
"12787","GATIAINI","MKT",0,47,"S",36,49,"E",56640,1,"page75.tiff",-0.783333333333333,36.8166666666667,75,"gatiaini","market","build"
"12788","GATIGURU","MKT",0,55,"S",36,57,"E",56640,1,"page75.tiff",-0.916666666666667,36.95,75,"gatiguru","market","build"
"12789","GATITU","MKT",0,55,"S",37,3,"E",56640,1,"page75.tiff",-0.916666666666667,37.05,75,"gatitu","market","build"
"12790","GATUNTUNE","MKT",0,11,"N",37,57,"E",56660,1,"page76.tiff",0.183333333333333,37.95,76,"gatuntune","market","build"
"12791","GESARARA","MKT",0,40,"S",34,48,"E",56620,1,"page77.tiff",-0.666666666666667,34.8,77,"gesarara","market","build"
"12792","GESIEKA","MKT",0,34,"S",34,46,"E",56620,0,"page77.tiff",-0.566666666666667,34.7666666666667,77,"gesieka","market","build"
"12793","GESONSO","MKT",0,40,"S",34,44,"E",56620,1,"page78.tiff",-0.666666666666667,34.7333333333333,78,"gesonso","market","build"
"12794","GETANO","MKT",0,42,"S",34,54,"E",56620,0,"page78.tiff",-0.7,34.9,78,"getano","market","build"
"12795","GETARE","MKT",0,40,"S",34,48,"E",56620,0,"page78.tiff",-0.666666666666667,34.8,78,"getare","market","build"
"12796","GETWANYANSE SEE GETWANYANSI","MKT",0,38,"S",34,47,"E",56620,0,"page78.tiff",-0.633333333333333,34.7833333333333,78,"getwanyanse see getwanyansi","market","build"
"12797","GETWANYANSI","MKT",0,38,"S",34,47,"E",56620,1,"page78.tiff",-0.633333333333333,34.7833333333333,78,"getwanyansi","market","build"
"12798","GIAKANJA","MKT",0,28,"S",36,57,"E",56640,1,"page78.tiff",-0.466666666666667,36.95,78,"giakanja","market","build"
"12799","GIATUTU","MKT",0,58,"S",36,58,"E",56640,1,"page78.tiff",-0.966666666666667,36.9666666666667,78,"giatutu","market","build"
"12800","GIRANGO","MKT",0,42,"S",34,52,"E",56620,1,"page80.tiff",-0.7,34.8666666666667,80,"girango","market","build"
"12801","GITHUNGUINI","MKT",1,29,"S",37,19,"E",56660,1,"page81.tiff",-1.48333333333333,37.3166666666667,81,"githunguini","market","build"
"12802","GITURU","MKT",0,48,"S",36,51,"E",56640,1,"page82.tiff",-0.8,36.85,82,"gituru","market","build"
"12803","GITUTO","MKT",0,43,"S",37,0,"E",56640,1,"page82.tiff",-0.716666666666667,37,82,"gituto","market","build"
"12804","GOGO","MKT",0,55,"S",34,20,"E",56620,0,"page82.tiff",-0.916666666666667,34.3333333333333,82,"gogo","market","build"
"12805","GORGOR","MKT",0,54,"S",35,5,"E",56630,1,"page84.tiff",-0.9,35.0833333333333,84,"gorgor","market","build"
"12806","GOT JOPE","MKT",1,3,"S",34,32,"E",56620,1,"page84.tiff",-1.05,34.5333333333333,84,"got jope","market","build"
"12807","GOT KOPOLO","MKT",0,9,"S",34,12,"E",56620,1,"page84.tiff",-0.15,34.2,84,"got kopolo","market","build"
"12808","GOT KWERE","MKT",1,3,"S",34,19,"E",56620,1,"page84.tiff",-1.05,34.3166666666667,84,"got kwere","market","build"
"12809","GUASO NYIRO SEE EWASO NGIRO","MKT",1,9,"S",35,46,"E",56630,0,"page85.tiff",-1.15,35.7666666666667,85,"guaso nyiro see ewaso ngiro","market","build"
"12810","GUCHA","MKT",0,48,"S",34,34,"E",56620,0,"page85.tiff",-0.8,34.5666666666667,85,"gucha","market","build"
"12811","GUNGA","MKT",0,41,"S",34,38,"E",56620,1,"page85.tiff",-0.683333333333333,34.6333333333333,85,"gunga","market","build"
"12812","GURGUNG","MKT",0,27,"N",34,59,"E",56630,1,"page85.tiff",0.45,34.9833333333333,85,"gurgung","market","build"
"12813","GURUAINI SEE NGURUEINI","MKT",0,52,"S",37,4,"E",56640,0,"page86.tiff",-0.866666666666667,37.0666666666667,86,"guruaini see ngurueini","market","build"
"12814","HAGADERA","MKT",0,1,"N",40,22,"E",56670,2,"page86.tiff",0.0166666666666667,40.3666666666667,86,"hagadera","market","build"
"12815","HAMISI","MKT",0,4,"N",34,48,"E",56610,1,"page87.tiff",0.0666666666666667,34.8,87,"hamisi","market","build"
"12816","HOMA LIME","MKT",0,25,"S",34,28,"E",56620,1,"Page89.tiff",-0.416666666666667,34.4666666666667,89,"homa lime","market","build"
"12817","IBENCHO","MKT",0,53,"S",34,42,"E",56620,0,"Page90.tiff",-0.883333333333333,34.7,90,"ibencho","market","build"
"12818","IGARE","MKT",0,48,"S",34,48,"E",56620,1,"page91.tiff",-0.8,34.8,91,"igare","market","build"
"12819","IHUMBU","MKT",0,47,"S",37,3,"E",56640,1,"page91.tiff",-0.783333333333333,37.05,91,"ihumbu","market","build"
"12820","IIANI","MKT",1,28,"S",37,24,"E",56660,1,"page91.tiff",-1.46666666666667,37.4,91,"iiani","market","build"
"12821","IKANGA","MKT",1,42,"S",38,4,"E",56660,1,"page92.tiff",-1.7,38.0666666666667,92,"ikanga","market","build"
"12822","IKOBA","MKT",0,46,"S",34,41,"E",56620,1,"page92.tiff",-0.766666666666667,34.6833333333333,92,"ikoba","market","build"
"12823","ILIKA","MKT",1,34,"S",37,46,"E",56660,1,"page93.tiff",-1.56666666666667,37.7666666666667,93,"ilika","market","build"
"12824","IMBO","MKT",0,36,"S",34,32,"E",56620,1,"page95.tiff",-0.6,34.5333333333333,95,"imbo","market","build"
"12825","INTARAKWETI SEE NTARAKWET","MKT",0,40,"S",35,22,"E",56630,0,"page95.tiff",-0.666666666666667,35.3666666666667,95,"intarakweti see ntarakwet","market","build"
"12826","IREMBU","MKT",0,48,"S",37,5,"E",56640,1,"page96.tiff",-0.8,37.0833333333333,96,"irembu","market","build"
"12827","ISECHA","MKT",0,34,"S",34,52,"E",56620,1,"page96.tiff",-0.566666666666667,34.8666666666667,96,"isecha","market","build"
"12828","ISUKONI","MKT",1,26,"S",37,19,"E",56660,1,"page97.tiff",-1.43333333333333,37.3166666666667,97,"isukoni","market","build"
"12829","ITARE","MKT",0,35,"S",35,16,"E",56630,1,"page97.tiff",-0.583333333333333,35.2666666666667,97,"itare","market","build"
"12830","ITEN","MKT",0,40,"N",35,30,"E",56630,3,"page97.tiff",0.666666666666667,35.5,97,"iten","market","build"
"12831","ITHANGA","MKT",0,51,"S",36,56,"E",56640,1,"page97.tiff",-0.85,36.9333333333333,97,"ithanga","market","build"
"12832","ITHIYANI","MKT",1,23,"S",37,56,"E",56660,1,"page98.tiff",-1.38333333333333,37.9333333333333,98,"ithiyani","market","build"
"12833","ITUMBE","MKT",0,46,"S",34,47,"E",56620,1,"page98.tiff",-0.766666666666667,34.7833333333333,98,"itumbe","market","build"
"12834","JAIROS","MKT",0,40,"N",34,18,"E",56610,1,"page99.tiff",0.666666666666667,34.3,99,"jairos","market","build"
"12835","JEPROK","MKT",0,1,"N",34,45,"E",56610,1,"page100.tiff",0.0166666666666667,34.75,100,"jeprok","market","build"
"12836","KAANI","MKT",1,30,"S",37,22,"E",56660,1,"page102.tiff",-1.5,37.3666666666667,102,"kaani","market","build"
"12837","KABARTEGAN","MKT",0,31,"S",35,10,"E",56630,1,"page103.tiff",-0.516666666666667,35.1666666666667,103,"kabartegan","market","build"
"12838","KABATI","MKT",0,53,"S",36,59,"E",56640,1,"page103.tiff",-0.883333333333333,36.9833333333333,103,"kabati","market","build"
"12839","KABATI","MKT",1,14,"S",37,55,"E",56660,1,"page103.tiff",-1.23333333333333,37.9166666666667,103,"kabati","market","build"
"12840","KABECE SEE KABECHE","MKT",0,13,"S",37,37,"E",56660,0,"page103.tiff",-0.216666666666667,37.6166666666667,103,"kabece see kabeche","market","build"
"12841","KABECHE","MKT",0,13,"S",37,37,"E",56660,1,"page103.tiff",-0.216666666666667,37.6166666666667,103,"kabeche","market","build"
"12842","KABIEMIT","MKT",0,31,"N",35,4,"E",56630,0,"page103.tiff",0.516666666666667,35.0666666666667,103,"kabiemit","market","build"
"12843","KABIRIRSANG","MKT",0,10,"N",35,10,"E",56630,0,"page103.tiff",0.166666666666667,35.1666666666667,103,"kabirirsang","market","build"
"12844","KABULA","MKT",0,27,"N",34,31,"E",56610,1,"page105.tiff",0.45,34.5166666666667,105,"kabula","market","build"
"12845","KADEM","MKT",0,57,"S",34,20,"E",56620,1,"page106.tiff",-0.95,34.3333333333333,106,"kadem","market","build"
"12846","KAGAGA","MKT",0,50,"S",34,24,"E",56620,1,"page107.tiff",-0.833333333333333,34.4,107,"kagaga","market","build"
"12847","KAGUMAINI","MKT",0,59,"S",36,53,"E",56640,1,"page107.tiff",-0.983333333333333,36.8833333333333,107,"kagumaini","market","build"
"12848","KAGUMO","MKT",0,28,"S",36,58,"E",56640,1,"page108.tiff",-0.466666666666667,36.9666666666667,108,"kagumo","market","build"
"12849","KAGUMOINI SEE KAGUMAINI","MKT",0,59,"S",36,53,"E",56640,0,"page108.tiff",-0.983333333333333,36.8833333333333,108,"kagumoini see kagumaini","market","build"
"12850","KAHUMBU","MKT",0,51,"S",37,4,"E",56640,1,"page108.tiff",-0.85,37.0666666666667,108,"kahumbu","market","build"
"12851","KAIBOI","MKT",0,25,"N",35,1,"E",56630,0,"page109.tiff",0.416666666666667,35.0166666666667,109,"kaiboi","market","build"
"12852","KAIGAT","MKT",0,31,"N",35,6,"E",56630,0,"page109.tiff",0.516666666666667,35.1,109,"kaigat","market","build"
"12853","KAIRI","MKT",0,57,"S",36,56,"E",56640,1,"page110.tiff",-0.95,36.9333333333333,110,"kairi","market","build"
"12854","KAKEANI","MKT",1,9,"S",37,56,"E",56660,1,"page111.tiff",-1.15,37.9333333333333,111,"kakeani","market","build"
"12855","KAKO MARKET","MKT",1,42,"S",37,39,"E",56660,1,"page112.tiff",-1.7,37.65,112,"kako market","market","build"
"12856","KAKRAO","MKT",1,1,"S",34,29,"E",56620,1,"page112.tiff",-1.01666666666667,34.4833333333333,112,"kakrao","market","build"
"12857","KALILI MARKET","MKT",1,36,"S",37,26,"E",56660,1,"page114.tiff",-1.6,37.4333333333333,114,"kalili market","market","build"
"12858","KALILUNI","MKT",1,6,"S",38,1,"E",56660,1,"page114.tiff",-1.1,38.0166666666667,114,"kaliluni","market","build"
"12859","KALOKA","MKT",0,9,"S",34,34,"?",56620,1,"page115.tiff",-0.15,34.5666666666667,115,"kaloka","market","build"
"12860","KALONGO","MKT",1,48,"S",37,25,"?",56660,1,"page115.tiff",-1.8,37.4166666666667,115,"kalongo","market","build"
"12861","KALUNGU","MKT",1,19,"S",38,34,"?",56660,0,"page116.tiff",-1.31666666666667,38.5666666666667,116,"kalungu","market","build"
"12862","KAMAHUHA","MKT",0,51,"S",37,11,"?",56640,1,"page116.tiff",-0.85,37.1833333333333,116,"kamahuha","market","build"
"12863","KAMAKWA","MKT",0,26,"S",36,54,"?",56640,1,"page116.tiff",-0.433333333333333,36.9,116,"kamakwa","market","build"
"12864","KAMAKWA","MKT",0,26,"S",36,56,"?",56640,1,"page116.tiff",-0.433333333333333,36.9333333333333,116,"kamakwa","market","build"
"12865","KAMANGU SEE NDEIYA","MKT",1,14,"S",36,36,"?",56640,0,"page117.tiff",-1.23333333333333,36.6,117,"kamangu see ndeiya","market","build"
"12866","KAMAUHUHA SEE KAMAHUHA","MKT",0,51,"S",37,11,"?",56640,0,"page117.tiff",-0.85,37.1833333333333,117,"kamauhuha see kamahuha","market","build"
"12867","KAMNGORIOM","MKT",0,3,"N",35,6,"?",56630,0,"page119.tiff",0.05,35.1,119,"kamngoriom","market","build"
"12868","KANDONGI SEE KANGONDI","MKT",1,4,"S",37,41,"?",56660,0,"page122.tiff",-1.06666666666667,37.6833333333333,122,"kandongi see kangondi","market","build"
"12869","KANGONDI","MKT",1,4,"S",37,41,"?",56660,1,"page123.tiff",-1.06666666666667,37.6833333333333,123,"kangondi","market","build"
"12870","KANJIRIA","MKT",0,57,"S",36,55,"?",56640,1,"page124.tiff",-0.95,36.9166666666667,124,"kanjiria","market","build"
"12871","KANUSIN","MKT",0,46,"S",35,13,"?",56630,0,"page124.tiff",-0.766666666666667,35.2166666666667,124,"kanusin","market","build"
"12872","KANYONI","MKT",0,55,"S",36,51,"?",56640,1,"page125.tiff",-0.916666666666667,36.85,125,"kanyoni","market","build"
"12873","KAPCHOROR","MKT",1,2,"N",35,19,"?",56630,1,"page127.tiff",1.03333333333333,35.3166666666667,127,"kapchoror","market","build"
"12874","KAPKELEI","MKT",0,48,"S",35,7,"?",56630,1,"page128.tiff",-0.8,35.1166666666667,128,"kapkelei","market","build"
"12875","KAPSAOS","MKT",0,1,"N",35,4,"?",56630,0,"page129.tiff",0.0166666666666667,35.0666666666667,129,"kapsaos","market","build"
"12876","KAPSASUR","MKT",0,12,"N",35,2,"?",56630,0,"page129.tiff",0.2,35.0333333333333,129,"kapsasur","market","build"
"12877","KAPSIGAK","MKT",0,10,"N",35,14,"?",56630,1,"page130.tiff",0.166666666666667,35.2333333333333,130,"kapsigak","market","build"
"12878","KAPSIMBIRI","MKT",0,35,"S",35,5,"?",56630,1,"page130.tiff",-0.583333333333333,35.0833333333333,130,"kapsimbiri","market","build"
"12879","KAPSIMOTWA SEE KAPSIMOTWO","MKT",0,45,"S",35,19,"?",56630,0,"page130.tiff",-0.75,35.3166666666667,130,"kapsimotwa see kapsimotwo","market","build"
"12880","KAPSIMOTWO","MKT",0,45,"S",35,19,"?",56630,1,"page130.tiff",-0.75,35.3166666666667,130,"kapsimotwo","market","build"
"12881","KAPTEL","MKT",1,18,"N",35,3,"?",56630,1,"page131.tiff",1.3,35.05,131,"kaptel","market","build"
"12882","KAPTILDIL","MKT",0,15,"N",35,7,"?",56630,0,"page131.tiff",0.25,35.1166666666667,131,"kaptildil","market","build"
"12883","KARACHONYO SEE DOHO KARACHWONYO","MKT",0,26,"S",34,41,"?",56620,0,"page132.tiff",-0.433333333333333,34.6833333333333,132,"karachonyo see doho karachwonyo","market","build"
"12884","KARAMA","MKT",0,14,"N",37,49,"?",56660,1,"page132.tiff",0.233333333333333,37.8166666666667,132,"karama","market","build"
"12885","KARANDIUI MARKET","MKT",1,18,"S",36,45,"?",56650,1,"page132.tiff",-1.3,36.75,132,"karandiui market","market","build"
"12886","KARATU","MKT",0,56,"S",36,49,"?",56640,1,"page133.tiff",-0.933333333333333,36.8166666666667,133,"karatu","market","build"
"12887","KAROTA","MKT",0,28,"S",34,56,"?",56620,1,"page135.tiff",-0.466666666666667,34.9333333333333,135,"karota","market","build"
"12888","KARURI","MKT",0,50,"S",37,4,"?",56640,1,"page136.tiff",-0.833333333333333,37.0666666666667,136,"karuri","market","build"
"12889","KASAINI SEE MITITUNI","MKT",1,27,"S",37,15,"?",56660,0,"page136.tiff",-1.45,37.25,136,"kasaini see mitituni","market","build"
"12890","KASOIYO","MKT",0,29,"N",35,46,"?",56630,1,"page137.tiff",0.483333333333333,35.7666666666667,137,"kasoiyo","market","build"
"12891","KATANGI","MKT",1,24,"S",37,41,"?",56660,1,"page138.tiff",-1.4,37.6833333333333,138,"katangi","market","build"
"12892","KATANGINI MARKET","MKT",1,45,"S",37,43,"?",56660,1,"page138.tiff",-1.75,37.7166666666667,138,"katangini market","market","build"
"12893","KATHALANI","MKT",1,28,"S",37,18,"?",56660,1,"page139.tiff",-1.46666666666667,37.3,139,"kathalani","market","build"
"12894","KATHAMA","MKT",1,12,"S",37,23,"?",56660,1,"page139.tiff",-1.2,37.3833333333333,139,"kathama","market","build"
"12895","KATHERI","MKT",0,1,"N",37,36,"?",56660,1,"page139.tiff",0.0166666666666667,37.6,139,"katheri","market","build"
"12896","KATHERINE SEE KATHURINE","MKT",0,1,"N",37,41,"?",56660,0,"page139.tiff",0.0166666666666667,37.6833333333333,139,"katherine see kathurine","market","build"
"12897","KATHI","MKT",0,6,"N",37,54,"?",56660,1,"page139.tiff",0.1,37.9,139,"kathi","market","build"
"12898","KATHURINE","MKT",0,1,"N",37,41,"?",56660,1,"page140.tiff",0.0166666666666667,37.6833333333333,140,"kathurine","market","build"
"12899","KATUAA MARKET","MKT",1,41,"S",37,19,"?",56660,1,"page141.tiff",-1.68333333333333,37.3166666666667,141,"katuaa market","market","build"
"12900","KAVIANI","MKT",1,28,"S",37,18,"?",56660,1,"page142.tiff",-1.46666666666667,37.3,142,"kaviani","market","build"
"12901","KAVISUNI","MKT",1,41,"S",37,55,"?",56660,1,"page142.tiff",-1.68333333333333,37.9166666666667,142,"kavisuni","market","build"
"12902","KAVULA SEE KABULA","MKT",0,27,"N",34,31,"?",56610,0,"page142.tiff",0.45,34.5166666666667,142,"kavula see kabula","market","build"
"12903","KAVUMBO","MKT",1,35,"S",37,45,"?",56660,1,"page142.tiff",-1.58333333333333,37.75,142,"kavumbo","market","build"
"12904","KAVYONGO","MKT",1,36,"S",37,52,"?",56660,1,"page142.tiff",-1.6,37.8666666666667,142,"kavyongo","market","build"
"12905","KEBIRIGO","MKT",0,36,"S",34,58,"?",56620,1,"page143.tiff",-0.6,34.9666666666667,143,"kebirigo","market","build"
"12906","KEIYAN SEE KEIYANI","MKT",0,59,"S",34,41,"?",56630,0,"page144.tiff",-0.983333333333333,34.6833333333333,144,"keiyan see keiyani","market","build"
"12907","KEIYANI","MKT",0,59,"S",34,41,"?",56630,1,"page144.tiff",-0.983333333333333,34.6833333333333,144,"keiyani","market","build"
"12908","KEMBO","MKT",0,50,"S",35,26,"?",56630,1,"page144.tiff",-0.833333333333333,35.4333333333333,144,"kembo","market","build"
"12909","KEMBU SEE KEMBO","MKT",0,50,"S",35,26,"?",56630,0,"page144.tiff",-0.833333333333333,35.4333333333333,144,"kembu see kembo","market","build"
"12910","KERIA","MKT",0,13,"S",37,39,"?",56660,1,"page146.tiff",-0.216666666666667,37.65,146,"keria","market","build"
"12911","KEROTA SEE KAROTA","MKT",0,28,"S",34,56,"?",56620,0,"page146.tiff",-0.466666666666667,34.9333333333333,146,"kerota see karota","market","build"
"12912","KEYAN SEE KEIYANI","MKT",0,59,"S",34,41,"?",56630,0,"page147.tiff",-0.983333333333333,34.6833333333333,147,"keyan see keiyani","market","build"
"12913","KHACHONGE","MKT",0,41,"N",34,38,"?",56610,1,"page147.tiff",0.683333333333333,34.6333333333333,147,"khachonge","market","build"
"12914","KHAYEGE","MKT",0,12,"N",34,46,"?",56610,1,"page147.tiff",0.2,34.7666666666667,147,"khayege","market","build"
"12915","KHULUCHINA","MKT",0,22,"N",34,17,"?",56610,1,"page148.tiff",0.366666666666667,34.2833333333333,148,"khuluchina","market","build"
"12916","KIAMOKAMA","MKT",0,50,"S",34,53,"?",56620,1,"page149.tiff",-0.833333333333333,34.8833333333333,149,"kiamokama","market","build"
